   0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000, 
   0.00000,    0.76474,    1.15461,    0.99247,    0.38805,   -0.32887,   -0.79168,   -0.79309,   -0.38583,    0.16377,    0.53735, 
   0.00000,    1.51357,    2.28522,    1.96430,    0.76803,   -0.65089,   -1.56690,   -1.56969,   -0.76364,    0.32414,    1.06353, 
   0.00000,    2.23167,    3.36941,    2.89624,    1.13241,   -0.95970,   -2.31030,   -2.31441,   -1.12594,    0.47792,    1.56811, 
   0.00000,    2.90618,    4.38779,    3.77161,    1.47467,   -1.24977,   -3.00858,   -3.01392,   -1.46625,    0.62237,    2.04206, 
   0.00000,    3.52699,    5.32511,    4.57730,    1.78969,   -1.51674,   -3.65127,   -3.65776,   -1.77947,    0.75532,    2.47828, 
   0.00000,    4.08718,    6.17089,    5.30431,    2.07395,   -1.75764,   -4.23119,   -4.23871,   -2.06210,    0.87528,    2.87190, 
   0.00000,    4.58310,    6.91964,    5.94791,    2.32559,   -1.97091,   -4.74459,   -4.75302,   -2.31230,    0.98149,    3.22037, 
   0.00000,    5.01421,    7.57054,    6.50741,    2.54435,   -2.15630,   -5.19089,   -5.20012,   -2.52981,    1.07381,    3.52329, 
   0.00000,    5.38260,    8.12673,    6.98549,    2.73128,   -2.31472,   -5.57225,   -5.58216,   -2.71567,    1.15270,    3.78214, 
   0.00000,    5.69226,    8.59426,    7.38736,    2.88841,   -2.44789,   -5.89282,   -5.90330,   -2.87190,    1.21902,    3.99973, 
